tavg,tmin,tmax,prcp,pres,city,year,month,tavg_norm,tmin_norm,tmax_norm,prcp_norm,pres_norm,fuzzy_prcp_label,prcp_label_from_function
27.6,24.4,31.6,364.0,1009.1,1,2004,1,0.6842105263157897,0.6571428571428564,0.5322580645161292,0.2556736569951163,0.3584905660377346,Low,Medium
27.7,24.1,32.0,79.0,1010.1,1,2004,1,0.7105263157894733,0.5714285714285714,0.596774193548387,0.0509910945130709,0.5471698113207552,Low,Low
27.1,23.8,31.3,186.0,1009.6,1,2004,1,0.5526315789473687,0.4857142857142855,0.4838709677419355,0.1278368284975581,0.4528301886792449,Low,Low
27.6,24.0,31.8,156.0,1009.7,1,2004,1,0.6842105263157897,0.5428571428571425,0.5645161290322581,0.1062912956047112,0.4716981132075512,Low,Low
26.9,23.6,31.0,348.0,1010.4,1,2004,1,0.4999999999999995,0.4285714285714285,0.4354838709677419,0.2441827061189313,0.6037735849056527,Low,Medium
27.0,23.8,31.0,260.0,1010.6,1,2004,1,0.5263157894736841,0.4857142857142855,0.4354838709677419,0.1809824762999138,0.6415094339622653,Low,Medium
27.0,23.8,30.8,202.0,1009.8,1,2004,1,0.5263157894736841,0.4857142857142855,0.4032258064516129,0.1393277793737431,0.4905660377358361,Low,Low
26.5,23.7,30.4,330.0,1009.6,1,2004,1,0.3947368421052631,0.4571428571428565,0.3387096774193545,0.2312553863832232,0.4528301886792449,Medium,Medium
25.9,23.0,30.1,224.0,1011.0,1,2005,1,0.2368421052631574,0.2571428571428567,0.2903225806451614,0.1551278368284975,0.7169811320754693,High,Low
26.9,24.5,30.8,57.0,1011.4,1,2005,1,0.4999999999999995,0.6857142857142853,0.4032258064516129,0.0351910370583165,0.7924528301886732,Low,Low
26.8,24.2,30.8,234.0,1011.2,1,2005,1,0.4736842105263159,0.5999999999999994,0.4032258064516129,0.1623096811261132,0.754716981132082,Low,Low
27.8,24.2,32.1,61.0,1010.5,1,2005,1,0.736842105263158,0.5999999999999994,0.6129032258064518,0.0380637747773628,0.622641509433959,Low,Low
27.9,24.8,31.8,65.0,1009.1,1,2005,1,0.7631578947368416,0.7714285714285712,0.5645161290322581,0.040936512496409,0.3584905660377346,Low,Low
27.8,24.1,32.2,339.0,1008.7,1,2005,1,0.736842105263158,0.5714285714285714,0.6290322580645166,0.2377190462510772,0.2830188679245307,Low,Medium
27.3,23.8,31.4,189.0,1009.7,1,2005,1,0.605263157894737,0.4857142857142855,0.4999999999999997,0.1299913817868428,0.4716981132075512,Low,Low
27.7,24.2,31.7,105.0,1009.5,1,2005,1,0.7105263157894733,0.5999999999999994,0.5483870967741934,0.0696638896868715,0.4339622641509385,Low,Low
27.5,24.0,31.8,224.0,1009.7,1,2005,1,0.6578947368421051,0.5428571428571425,0.5645161290322581,0.1551278368284975,0.4716981132075512,Low,Low
27.0,24.0,30.5,363.0,1009.7,1,2005,1,0.5263157894736841,0.5428571428571425,0.3548387096774192,0.2549554725653548,0.4716981132075512,Low,Medium
26.5,23.8,30.2,251.0,1009.7,1,2005,1,0.3947368421052631,0.4857142857142855,0.3064516129032256,0.1745188164320597,0.4716981132075512,Low,Medium
26.5,23.5,30.3,591.0,1008.9,1,2005,1,0.3947368421052631,0.3999999999999996,0.3225806451612903,0.4187015225509911,0.3207547169811219,Medium,High
26.5,23.9,30.2,341.0,1009.3,1,2006,1,0.3947368421052631,0.5142857142857135,0.3064516129032256,0.2391554151106004,0.3962264150943259,Medium,Medium
26.9,24.2,31.1,106.0,1009.6,1,2006,1,0.4999999999999995,0.5999999999999994,0.4516129032258066,0.0703820741166331,0.4528301886792449,Low,Low
27.1,23.9,31.5,45.0,1009.4,1,2006,1,0.5526315789473687,0.5142857142857135,0.5161290322580645,0.0265728239011778,0.4150943396226322,Low,Low
27.1,24.0,31.2,307.0,1009.0,1,2006,1,0.5526315789473687,0.5428571428571425,0.4677419354838708,0.2147371444987072,0.3396226415094283,Medium,Medium
27.4,24.2,31.2,377.0,1009.7,1,2006,1,0.6315789473684206,0.5999999999999994,0.4677419354838708,0.2650100545820166,0.4716981132075512,Medium,Medium
27.2,24.1,31.0,121.0,1009.5,1,2006,1,0.5789473684210523,0.5714285714285714,0.4354838709677419,0.0811548405630566,0.4339622641509385,Low,Low
27.7,24.3,31.5,260.0,1009.6,1,2006,1,0.7105263157894733,0.6285714285714283,0.5161290322580645,0.1809824762999138,0.4528301886792449,Low,Medium
27.3,23.8,31.6,367.0,1009.3,1,2006,1,0.605263157894737,0.4857142857142855,0.5322580645161292,0.257828210284401,0.3962264150943259,Medium,Medium
27.1,24.1,30.8,236.0,1010.1,1,2006,1,0.5526315789473687,0.5714285714285714,0.4032258064516129,0.1637460499856363,0.5471698113207552,Low,Low
27.1,24.0,30.9,177.0,1010.9,1,2006,1,0.5526315789473687,0.5428571428571425,0.4193548387096771,0.1213731686297041,0.6981132075471629,Low,Low
27.2,24.1,31.0,207.0,1009.4,1,2006,1,0.5789473684210523,0.5714285714285714,0.4354838709677419,0.1429187015225509,0.4150943396226322,Low,Low
27.0,24.2,31.1,429.0,1009.1,1,2006,1,0.5263157894736841,0.5999999999999994,0.4516129032258066,0.3023556449296179,0.3584905660377346,Medium,High
26.5,23.8,30.4,352.0,1010.4,1,2007,1,0.3947368421052631,0.4857142857142855,0.3387096774193545,0.2470554438379776,0.6037735849056527,High,Medium
26.1,23.4,30.0,261.0,1010.7,1,2007,1,0.2894736842105266,0.3714285714285706,0.2741935483870967,0.1817006607296753,0.6603773584905717,High,Medium
27.1,24.1,31.1,107.0,1009.6,1,2007,1,0.5526315789473687,0.5714285714285714,0.4516129032258066,0.0711002585463947,0.4528301886792449,Low,Low
27.4,24.3,31.3,212.0,1009.7,1,2007,1,0.6315789473684206,0.6285714285714283,0.4838709677419355,0.1465096236713588,0.4716981132075512,Low,Low
27.8,24.5,31.7,114.0,1009.4,1,2007,1,0.736842105263158,0.6857142857142853,0.5483870967741934,0.0761275495547256,0.4150943396226322,Low,Low
27.2,24.1,31.0,649.0,1007.9,1,2007,1,0.5789473684210523,0.5714285714285714,0.4354838709677419,0.4603562194771617,0.1320754716981014,Medium,High
27.4,23.7,31.5,426.0,1009.1,1,2007,1,0.6315789473684206,0.4571428571428565,0.5161290322580645,0.3002010916403332,0.3584905660377346,Medium,High
27.3,23.9,31.5,102.0,1009.1,1,2007,1,0.605263157894737,0.5142857142857135,0.5161290322580645,0.0675093363975869,0.3584905660377346,Low,Low
27.2,23.9,30.9,166.0,1009.1,1,2007,1,0.5789473684210523,0.5142857142857135,0.4193548387096771,0.1134731399023269,0.3584905660377346,Low,Low
27.2,24.0,31.0,173.0,1009.2,1,2007,1,0.5789473684210523,0.5428571428571425,0.4354838709677419,0.1185004309106578,0.377358490566041,Low,Low
26.2,23.4,29.8,390.0,1009.2,1,2007,1,0.3157894736842103,0.3714285714285706,0.2419354838709677,0.2743464521689169,0.377358490566041,Medium,High
26.2,23.5,29.8,305.0,1008.0,1,2007,1,0.3157894736842103,0.3999999999999996,0.2419354838709677,0.2133007756391841,0.1509433962264078,Medium,Medium
26.0,23.1,30.0,160.0,1009.4,1,2008,1,0.263157894736842,0.2857142857142857,0.2741935483870967,0.1091640333237575,0.4150943396226322,Medium,Low
25.6,23.2,29.3,253.0,1009.6,1,2008,1,0.1578947368421056,0.3142857142857136,0.1612903225806451,0.1759551852915828,0.4528301886792449,Medium,Medium
26.0,23.2,29.7,287.0,1009.2,1,2008,1,0.263157894736842,0.3142857142857136,0.225806451612903,0.200373455903476,0.377358490566041,Medium,Medium
26.9,23.6,30.7,82.0,1008.5,1,2008,1,0.4999999999999995,0.4285714285714285,0.3870967741935482,0.0531456478023556,0.245283018867918,Medium,Low
27.1,23.5,31.2,103.0,1009.1,1,2008,1,0.5526315789473687,0.3999999999999996,0.4677419354838708,0.0682275208273484,0.3584905660377346,Low,Low
26.8,23.5,31.1,302.0,1009.5,1,2008,1,0.4736842105263159,0.3999999999999996,0.4516129032258066,0.2111462223498994,0.4339622641509385,Medium,Medium
26.4,23.1,30.3,297.0,1009.4,1,2008,1,0.3684210526315785,0.2857142857142857,0.3225806451612903,0.2075553002010916,0.4150943396226322,Medium,Medium
26.6,23.3,30.7,322.0,1009.2,1,2008,1,0.4210526315789477,0.3428571428571426,0.3870967741935482,0.2255099109451307,0.377358490566041,Medium,Medium
26.8,23.6,30.8,265.0,1009.6,1,2008,1,0.4736842105263159,0.4285714285714285,0.4032258064516129,0.1845733984487216,0.4528301886792449,Medium,Medium
26.5,23.5,30.2,389.0,1009.8,1,2008,1,0.3947368421052631,0.3999999999999996,0.3064516129032256,0.2736282677391554,0.4905660377358361,High,High
26.7,23.7,30.8,214.0,1008.7,1,2008,1,0.4473684210526313,0.4571428571428565,0.4032258064516129,0.1479459925308819,0.2830188679245307,Medium,Low
26.6,23.8,30.3,299.0,1008.4,1,2008,1,0.4210526315789477,0.4857142857142855,0.3225806451612903,0.2089916690606147,0.2264150943396117,Medium,Medium
25.6,23.2,29.0,928.0,1009.7,1,2009,1,0.1578947368421056,0.3142857142857136,0.1129032258064515,0.6607296753806378,0.4716981132075512,High,High
26.1,23.6,29.5,241.0,1009.1,1,2009,1,0.2894736842105266,0.4285714285714285,0.1935483870967741,0.1673369721344441,0.3584905660377346,Medium,Low
26.6,23.5,30.5,198.0,1009.8,1,2009,1,0.4210526315789477,0.3999999999999996,0.3548387096774192,0.1364550416546969,0.4905660377358361,Low,Low
27.6,24.3,31.3,263.0,1009.0,1,2009,1,0.6842105263157897,0.6285714285714283,0.4838709677419355,0.1831370295891985,0.3396226415094283,Low,Medium
27.7,24.1,32.0,66.0,1008.5,1,2009,1,0.7105263157894733,0.5714285714285714,0.596774193548387,0.0416546969261706,0.245283018867918,Low,Low
27.7,23.8,32.1,124.0,1009.4,1,2009,1,0.7105263157894733,0.4857142857142855,0.6129032258064518,0.0833093938523412,0.4150943396226322,Low,Low
27.1,23.9,31.1,124.0,1009.5,1,2009,1,0.5526315789473687,0.5142857142857135,0.4516129032258066,0.0833093938523412,0.4339622641509385,Low,Low
27.6,23.8,31.7,162.0,1009.0,1,2009,1,0.6842105263157897,0.4857142857142855,0.5483870967741934,0.1106004021832806,0.3396226415094283,Low,Low
27.2,24.2,31.1,190.0,1009.2,1,2009,1,0.5789473684210523,0.5999999999999994,0.4516129032258066,0.1307095662166044,0.377358490566041,Low,Low
26.9,23.8,31.2,262.0,1010.3,1,2009,1,0.4999999999999995,0.4857142857142855,0.4677419354838708,0.1824188451594369,0.5849056603773464,Low,Medium
26.8,23.7,30.7,249.0,1008.7,1,2009,1,0.4736842105263159,0.4571428571428565,0.3870967741935482,0.1730824475725366,0.2830188679245307,Medium,Low
26.6,23.8,30.4,454.0,1010.1,1,2009,1,0.4210526315789477,0.4857142857142855,0.3387096774193545,0.3203102556736569,0.5471698113207552,High,High
26.1,23.5,29.8,273.0,1011.0,1,2010,1,0.2894736842105266,0.3999999999999996,0.2419354838709677,0.1903188738868141,0.7169811320754693,High,Medium
27.1,24.4,31.2,8.0,1010.8,1,2010,1,0.5526315789473687,0.6571428571428564,0.4677419354838708,0.0,0.6792452830188566,Low,Low
27.5,24.6,31.7,45.0,1010.4,1,2010,1,0.6578947368421051,0.7142857142857143,0.5483870967741934,0.0265728239011778,0.6037735849056527,Low,Low
27.8,24.5,31.8,160.0,1010.0,1,2010,1,0.736842105263158,0.6857142857142853,0.5645161290322581,0.1091640333237575,0.5283018867924488,Low,Low
27.8,24.6,31.8,333.0,1008.2,1,2010,1,0.736842105263158,0.7142857142857143,0.5645161290322581,0.2334099396725079,0.1886792452830205,Low,Medium
27.2,24.2,30.9,210.0,1009.7,1,2010,1,0.5789473684210523,0.5999999999999994,0.4193548387096771,0.1450732548118356,0.4716981132075512,Low,Low
25.6,23.6,30.7,407.0,1009.5,1,2010,1,0.1578947368421056,0.4285714285714285,0.3870967741935482,0.2865555874748635,0.4339622641509385,High,High
27.0,23.7,30.8,342.0,1009.5,1,2010,1,0.5263157894736841,0.4571428571428565,0.4032258064516129,0.2398735995403619,0.4339622641509385,Medium,Medium
26.7,23.6,30.5,405.0,1009.4,1,2010,1,0.4473684210526313,0.4285714285714285,0.3548387096774192,0.2851192186153404,0.4150943396226322,Medium,High
26.7,23.5,30.7,288.0,1008.7,1,2010,1,0.4473684210526313,0.3999999999999996,0.3870967741935482,0.2010916403332375,0.2830188679245307,Medium,Medium
26.6,23.4,30.6,338.0,1008.6,1,2010,1,0.4210526315789477,0.3714285714285706,0.370967741935484,0.2370008618213157,0.2641509433962244,Medium,Medium
26.2,23.2,30.0,276.0,1007.2,1,2010,1,0.3157894736842103,0.3142857142857136,0.2741935483870967,0.1924734271760988,0.0,Medium,Medium
25.8,23.1,29.5,670.0,1008.2,1,2011,1,0.2105263157894738,0.2857142857142857,0.1935483870967741,0.4754380925021545,0.1886792452830205,Medium,High
25.6,23.0,29.5,309.0,1009.1,1,2011,1,0.1578947368421056,0.2571428571428567,0.1935483870967741,0.2161735133582303,0.3584905660377346,Medium,Medium
25.7,23.3,30.1,330.0,1008.9,1,2011,1,0.1842105263157892,0.3428571428571426,0.2903225806451614,0.2312553863832232,0.3207547169811219,Medium,Medium
26.6,23.8,30.4,175.0,1009.2,1,2011,1,0.4210526315789477,0.4857142857142855,0.3387096774193545,0.1199367997701809,0.377358490566041,Medium,Low
27.0,24.0,31.3,226.0,1009.2,1,2011,1,0.5263157894736841,0.5428571428571425,0.4838709677419355,0.1565642056880206,0.377358490566041,Low,Low
27.4,24.2,31.3,282.0,1008.6,1,2011,1,0.6315789473684206,0.5999999999999994,0.4838709677419355,0.1967825337546682,0.2641509433962244,Low,Medium
27.6,24.3,31.8,158.0,1008.5,1,2011,1,0.6842105263157897,0.6285714285714283,0.5645161290322581,0.1077276644642344,0.245283018867918,Low,Low
27.6,24.0,31.9,166.0,1008.8,1,2011,1,0.6842105263157897,0.5428571428571425,0.5806451612903223,0.1134731399023269,0.3018867924528156,Low,Low
27.5,24.2,31.6,120.0,1009.7,1,2011,1,0.6578947368421051,0.5999999999999994,0.5322580645161292,0.080436656133295,0.4716981132075512,Low,Low
27.1,23.9,31.1,118.0,1008.9,1,2011,1,0.5526315789473687,0.5142857142857135,0.4516129032258066,0.0790002872737719,0.3207547169811219,Low,Low
27.2,24.1,31.3,313.0,1008.1,1,2011,1,0.5789473684210523,0.5714285714285714,0.4838709677419355,0.2190462510772766,0.1698113207547141,Low,Medium
26.7,23.8,30.7,378.0,1008.0,1,2011,1,0.4473684210526313,0.4857142857142855,0.3870967741935482,0.2657282390117782,0.1509433962264078,Medium,Medium
26.5,23.7,30.9,281.0,1008.3,1,2012,1,0.3947368421052631,0.4571428571428565,0.4193548387096771,0.1960643493249066,0.2075471698113054,Medium,Medium
26.7,23.6,30.6,204.0,1008.4,1,2012,1,0.4473684210526313,0.4285714285714285,0.370967741935484,0.1407641482332663,0.2264150943396117,Medium,Low
26.7,23.7,30.5,316.0,1008.5,1,2012,1,0.4473684210526313,0.4571428571428565,0.3548387096774192,0.2212008043665613,0.245283018867918,Medium,Medium
27.0,23.8,31.2,141.0,1009.7,1,2012,1,0.5263157894736841,0.4857142857142855,0.4677419354838708,0.0955185291582878,0.4716981132075512,Low,Low
27.4,23.8,31.7,137.0,1008.8,1,2012,1,0.6315789473684206,0.4857142857142855,0.5483870967741934,0.0926457914392415,0.3018867924528156,Low,Low
27.1,23.4,31.5,168.0,1009.1,1,2012,1,0.5526315789473687,0.3714285714285706,0.5161290322580645,0.11490950876185,0.3584905660377346,Low,Low
26.8,23.5,30.9,161.0,1009.0,1,2012,1,0.4736842105263159,0.3999999999999996,0.4193548387096771,0.1098822177535191,0.3396226415094283,Medium,Low
27.5,23.8,31.8,171.0,1009.8,1,2012,1,0.6578947368421051,0.4857142857142855,0.5645161290322581,0.1170640620511347,0.4905660377358361,Low,Low
27.7,24.0,32.0,81.0,1010.0,1,2012,1,0.7105263157894733,0.5428571428571425,0.596774193548387,0.052427463372594,0.5283018867924488,Low,Low
27.3,24.1,31.2,339.0,1009.4,1,2012,1,0.605263157894737,0.5714285714285714,0.4677419354838708,0.2377190462510772,0.4150943396226322,Medium,Medium
27.3,24.0,31.2,463.0,1009.1,1,2012,1,0.605263157894737,0.5428571428571425,0.4677419354838708,0.326773915541511,0.3584905660377346,Medium,High
27.1,24.3,31.4,234.0,1008.3,1,2012,1,0.5526315789473687,0.6285714285714283,0.4999999999999997,0.1623096811261132,0.2075471698113054,Low,Low
26.9,24.0,31.3,191.0,1010.0,1,2013,1,0.4999999999999995,0.5428571428571425,0.4838709677419355,0.1314277506463659,0.5283018867924488,Low,Low
26.9,24.2,31.5,339.0,1008.7,1,2013,1,0.4999999999999995,0.5999999999999994,0.5161290322580645,0.2377190462510772,0.2830188679245307,Medium,Medium
27.5,24.4,31.9,132.0,1010.1,1,2013,1,0.6578947368421051,0.6571428571428564,0.5806451612903223,0.0890548692904337,0.5471698113207552,Low,Low
27.6,24.4,31.8,197.0,1008.8,1,2013,1,0.6842105263157897,0.6571428571428564,0.5645161290322581,0.1357368572249353,0.3018867924528156,Low,Low
28.0,24.5,31.9,208.0,1008.9,1,2013,1,0.7894736842105262,0.6857142857142853,0.5806451612903223,0.1436368859523125,0.3207547169811219,Low,Low
27.8,24.3,32.0,102.0,1007.9,1,2013,1,0.736842105263158,0.6285714285714283,0.596774193548387,0.0675093363975869,0.1320754716981014,Low,Low
26.9,23.5,31.0,168.0,1008.8,1,2013,1,0.4999999999999995,0.3999999999999996,0.4354838709677419,0.11490950876185,0.3018867924528156,Low,Low
27.0,23.6,31.0,223.0,1009.3,1,2013,1,0.5263157894736841,0.4285714285714285,0.4354838709677419,0.154409652398736,0.3962264150943259,Medium,Low
26.8,23.5,30.7,318.0,1009.4,1,2013,1,0.4736842105263159,0.3999999999999996,0.3870967741935482,0.2226371732260844,0.4150943396226322,Medium,Medium
26.8,23.7,31.1,254.0,1010.3,1,2013,1,0.4736842105263159,0.4571428571428565,0.4516129032258066,0.1766733697213444,0.5849056603773464,Medium,Medium
27.4,24.2,31.2,260.0,1008.5,1,2013,1,0.6315789473684206,0.5999999999999994,0.4677419354838708,0.1809824762999138,0.245283018867918,Low,Medium
27.1,24.4,30.8,694.0,1008.4,1,2013,1,0.5526315789473687,0.6571428571428564,0.4032258064516129,0.492674518816432,0.2264150943396117,Medium,High
25.2,22.8,29.1,506.0,1011.1,1,2014,1,0.0526315789473682,0.1999999999999998,0.1290322580645162,0.3576558460212582,0.7358490566037756,High,High
26.2,22.8,30.7,29.0,1010.2,1,2014,1,0.3157894736842103,0.1999999999999998,0.3870967741935482,0.0150818730249928,0.5660377358490615,Low,Low
26.7,23.4,31.3,126.0,1010.4,1,2014,1,0.4473684210526313,0.3714285714285706,0.4838709677419355,0.0847457627118644,0.6037735849056527,Low,Low
27.2,24.2,31.3,97.0,1009.8,1,2014,1,0.5789473684210523,0.5999999999999994,0.4838709677419355,0.063918414248779,0.4905660377358361,Low,Low
26.9,24.0,31.5,248.0,1009.2,1,2014,1,0.4999999999999995,0.5428571428571425,0.5161290322580645,0.172364263142775,0.377358490566041,Low,Low
27.4,24.2,31.8,66.0,1008.3,1,2014,1,0.6315789473684206,0.5999999999999994,0.5645161290322581,0.0416546969261706,0.2075471698113054,Low,Low
27.2,23.8,31.5,101.0,1009.3,1,2014,1,0.5789473684210523,0.4857142857142855,0.5161290322580645,0.0667911519678253,0.3962264150943259,Low,Low
26.6,23.4,30.5,180.0,1010.1,1,2014,1,0.4210526315789477,0.3714285714285706,0.3548387096774192,0.1235277219189888,0.5471698113207552,Low,Low
27.5,24.1,31.7,96.0,1010.2,1,2014,1,0.6578947368421051,0.5714285714285714,0.5483870967741934,0.0632002298190175,0.5660377358490615,Low,Low
27.5,24.3,31.5,307.0,1010.2,1,2014,1,0.6578947368421051,0.6285714285714283,0.5161290322580645,0.2147371444987072,0.5660377358490615,Low,Medium
27.6,24.6,31.4,354.0,1009.6,1,2014,1,0.6842105263157897,0.7142857142857143,0.4999999999999997,0.2484918126975007,0.4528301886792449,Medium,Medium
27.0,23.8,30.9,261.0,1009.7,1,2014,1,0.5263157894736841,0.4857142857142855,0.4193548387096771,0.1817006607296753,0.4716981132075512,Low,Medium
26.1,23.3,29.8,651.2,1009.7,1,2015,1,0.2894736842105266,0.3428571428571426,0.2419354838709677,0.4619362252226371,0.4716981132075512,High,High
26.1,23.3,29.8,125.7,1009.7,1,2015,1,0.2894736842105266,0.3428571428571426,0.2419354838709677,0.0845303073829359,0.4716981132075512,Low,Low
26.9,23.8,30.9,263.9,1009.7,1,2015,1,0.4999999999999995,0.4857142857142855,0.4193548387096771,0.1837833955759839,0.4716981132075512,Low,Medium
27.9,23.7,31.8,263.9,1009.7,1,2015,1,0.7631578947368416,0.4571428571428565,0.5645161290322581,0.1837833955759839,0.4716981132075512,Medium,Medium
28.0,23.7,32.1,99.8,1009.7,1,2015,1,0.7894736842105262,0.4571428571428565,0.6129032258064518,0.0659293306521114,0.4716981132075512,Low,Low
28.0,24.6,31.8,259.7,1009.7,1,2015,1,0.7894736842105262,0.7142857142857143,0.5645161290322581,0.1807670209709853,0.4716981132075512,Medium,Medium
28.3,24.3,31.8,185.4,1009.7,1,2015,1,0.868421052631579,0.6285714285714283,0.5645161290322581,0.1274059178397012,0.4716981132075512,Low,Low
27.5,24.1,31.8,199.2,1009.7,1,2015,1,0.6578947368421051,0.5714285714285714,0.5645161290322581,0.1373168629704108,0.4716981132075512,Low,Low
28.0,23.7,31.9,165.2,1009.7,1,2015,1,0.7894736842105262,0.4571428571428565,0.5806451612903223,0.1128985923585176,0.4716981132075512,Low,Low
27.9,24.6,32.1,143.0,1009.7,1,2015,1,0.7631578947368416,0.7142857142857143,0.6129032258064518,0.0969548980178109,0.4716981132075512,Low,Low
27.5,23.7,31.8,309.0,1009.7,1,2015,1,0.6578947368421051,0.4571428571428565,0.5645161290322581,0.2161735133582303,0.4716981132075512,Medium,Medium
27.7,23.7,31.8,319.2,1009.7,1,2015,1,0.7105263157894733,0.4571428571428565,0.5645161290322581,0.2234989945417983,0.4716981132075512,Medium,Medium
27.9,25.1,31.8,69.6,1009.7,1,2016,1,0.7631578947368416,0.8571428571428571,0.5645161290322581,0.0442401608733122,0.4716981132075512,Low,Low
27.8,25.2,31.7,81.6,1009.7,1,2016,1,0.736842105263158,0.8857142857142851,0.5483870967741934,0.052858374030451,0.4716981132075512,Low,Low
28.0,23.7,31.8,263.9,1009.7,1,2016,1,0.7894736842105262,0.4571428571428565,0.5645161290322581,0.1837833955759839,0.4716981132075512,Medium,Medium
28.7,25.5,32.4,165.5,1009.7,1,2016,1,0.9736842105263154,0.971428571428571,0.6612903225806449,0.1131140476874461,0.4716981132075512,Low,Low
28.8,25.6,31.8,217.4,1009.7,1,2016,1,1.0,1.0,0.5645161290322581,0.1503878195920712,0.4716981132075512,Low,Low
27.8,24.6,31.8,126.9,1009.7,1,2016,1,0.736842105263158,0.7142857142857143,0.5645161290322581,0.0853921286986498,0.4716981132075512,Low,Low
27.4,24.2,31.2,238.1,1009.7,1,2016,1,0.6315789473684206,0.5999999999999994,0.4677419354838708,0.1652542372881355,0.4716981132075512,Low,Low
27.8,24.1,31.7,203.5,1009.7,1,2016,1,0.736842105263158,0.5714285714285714,0.5483870967741934,0.1404050560183855,0.4716981132075512,Low,Low
27.3,23.9,31.2,109.1,1009.7,1,2016,1,0.605263157894737,0.5142857142857135,0.4677419354838708,0.0726084458488939,0.4716981132075512,Low,Low
27.3,24.1,31.1,278.5,1009.7,1,2016,1,0.605263157894737,0.5714285714285714,0.4516129032258066,0.1942688882505027,0.4716981132075512,Medium,Medium
27.5,24.5,31.3,277.3,1009.7,1,2016,1,0.6578947368421051,0.6857142857142853,0.4838709677419355,0.1934070669347888,0.4716981132075512,Medium,Medium
27.6,24.4,31.5,131.4,1009.7,1,2016,1,0.6842105263157897,0.6571428571428564,0.5161290322580645,0.0886239586325768,0.4716981132075512,Low,Low
27.3,24.3,31.4,208.6,1009.7,1,2017,1,0.605263157894737,0.6285714285714283,0.4999999999999997,0.1440677966101694,0.4716981132075512,Low,Low
26.7,23.7,30.6,204.6,1009.7,1,2017,1,0.4473684210526313,0.4571428571428565,0.370967741935484,0.1411950588911232,0.4716981132075512,Low,Low
27.0,23.9,31.0,186.1,1009.7,1,2017,1,0.5263157894736841,0.5142857142857135,0.4354838709677419,0.1279086469405343,0.4716981132075512,Low,Low
27.9,24.7,31.7,120.0,1009.7,1,2017,1,0.7631578947368416,0.7428571428571422,0.5483870967741934,0.080436656133295,0.4716981132075512,Low,Low
28.4,25.0,32.1,338.7,1009.7,1,2017,1,0.8947368421052626,0.8285714285714282,0.6129032258064518,0.2375035909221488,0.4716981132075512,Medium,Medium
27.8,24.6,31.7,166.0,1009.7,1,2017,1,0.736842105263158,0.7142857142857143,0.5483870967741934,0.1134731399023269,0.4716981132075512,Low,Low
28.0,24.4,31.8,128.3,1009.7,1,2017,1,0.7894736842105262,0.6571428571428564,0.5645161290322581,0.086397586900316,0.4716981132075512,Low,Low
27.6,23.7,31.8,366.0,1009.7,1,2017,1,0.6842105263157897,0.4571428571428565,0.5645161290322581,0.2571100258546394,0.4716981132075512,Medium,Medium
27.5,24.3,31.1,224.7,1009.7,1,2017,1,0.6578947368421051,0.6285714285714283,0.4516129032258066,0.1556305659293306,0.4716981132075512,Low,Low
27.1,23.7,31.8,406.0,1009.7,1,2017,1,0.5526315789473687,0.4571428571428565,0.5645161290322581,0.2858374030451019,0.4716981132075512,Medium,High
26.9,23.8,30.6,340.2,1009.7,1,2017,1,0.4999999999999995,0.4857142857142855,0.370967741935484,0.2385808675667911,0.4716981132075512,Low,Medium
26.5,23.6,31.8,455.5,1009.7,1,2017,1,0.3947368421052631,0.4285714285714285,0.5645161290322581,0.3213875323182993,0.4716981132075512,High,High
26.3,23.4,30.1,483.9,1009.7,1,2018,1,0.3421052631578948,0.3714285714285706,0.2903225806451614,0.3417839701235277,0.4716981132075512,High,High
26.1,23.4,29.5,342.9,1009.7,1,2018,1,0.2894736842105266,0.3714285714285706,0.1935483870967741,0.2405199655271473,0.4716981132075512,High,Medium
26.9,23.7,31.0,218.1,1009.7,1,2018,1,0.4999999999999995,0.4571428571428565,0.4354838709677419,0.1508905486929043,0.4716981132075512,Low,Low
27.5,24.0,31.5,248.2,1009.7,1,2018,1,0.6578947368421051,0.5428571428571425,0.5161290322580645,0.1725079000287273,0.4716981132075512,Low,Low
27.4,24.3,31.1,234.5,1009.7,1,2018,1,0.6315789473684206,0.6285714285714283,0.4516129032258066,0.1626687733409939,0.4716981132075512,Low,Low
27.8,24.3,31.9,206.0,1009.7,1,2018,1,0.736842105263158,0.6285714285714283,0.5806451612903223,0.1422005170927894,0.4716981132075512,Low,Low
27.7,24.1,31.8,263.9,1009.7,1,2018,1,0.7105263157894733,0.5714285714285714,0.5645161290322581,0.1837833955759839,0.4716981132075512,Medium,Medium
27.8,24.2,31.8,326.4,1009.7,1,2018,1,0.736842105263158,0.5999999999999994,0.5645161290322581,0.2286699224360815,0.4716981132075512,Medium,Medium
27.2,23.8,31.3,263.9,1009.7,1,2018,1,0.5789473684210523,0.4857142857142855,0.4838709677419355,0.1837833955759839,0.4716981132075512,Medium,Medium
27.5,23.7,31.8,318.4,1009.7,1,2018,1,0.6578947368421051,0.4571428571428565,0.5645161290322581,0.222924446997989,0.4716981132075512,Medium,Medium
27.6,24.3,31.6,172.9,1009.7,1,2018,1,0.6842105263157897,0.6285714285714283,0.5322580645161292,0.1184286124676817,0.4716981132075512,Low,Low
27.2,24.2,31.3,407.4,1009.7,1,2018,1,0.5789473684210523,0.5999999999999994,0.4838709677419355,0.2868428612467681,0.4716981132075512,High,High
